Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Vehicle Size
7857.303868,No,Basic,College,Unemployed,F,0,Suburban,Married,104,12,7,0,3,499.2,Medsize
5181.620895,Yes,Basic,Master,Employed,F,97131,Suburban,Married,64,5,80,0,6,307.2,Small
4281.062223,No,Basic,High School or Below,Employed,F,23712,Suburban,Married,106,2,12,0,1,508.8,Medsize
11513.16291,No,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,64,26,72,0,2,307.2,Medsize
5147.11023,No,Basic,Bachelor,Employed,F,33171,Urban,Married,65,27,17,0,3,236.643695,Medsize
8663.497618,No,Extended,College,Unemployed,F,0,Suburban,Single,83,18,90,1,2,398.4,Medsize
2535.321683,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,68,24,73,0,1,326.4,Medsize
21504.3388,No,Basic,College,Employed,M,60228,Urban,Divorced,112,23,28,1,2,286.102971,Medsize
7349.32849,No,Extended,High School or Below,Employed,M,27072,Suburban,Married,93,24,27,0,8,565.336931,Large
8509.850887,Yes,Basic,Master,Disabled,M,26057,Suburban,Divorced,74,3,63,0,2,523.888845,Small
4297.189057,No,Premium,High School or Below,Employed,F,66331,Suburban,Single,107,0,74,0,1,513.6,Large
2778.323903,No,Basic,Master,Employed,F,66030,Urban,Married,69,33,19,1,1,282.153792,Medsize
5532.863336,No,Basic,College,Employed,M,59768,Suburban,Married,71,6,93,1,3,340.8,Small
17476.64139,No,Basic,College,Employed,F,45106,Suburban,Married,73,22,21,0,2,350.4,Medsize
10479.89966,No,Extended,Bachelor,Employed,F,78435,Urban,Divorced,130,11,19,0,4,553.61131,Medsize
2242.574431,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,63,31,99,1,1,453.6,Medsize
2754.45676,No,Basic,College,Employed,M,79507,Suburban,Married,70,7,17,3,1,442.199439,Medsize
8041.20055,No,Basic,High School or Below,Employed,M,44986,Suburban,Married,101,14,83,0,3,624.023564,Medsize
6042.9119,No,Extended,College,Employed,M,25899,Suburban,Divorced,79,10,11,0,8,568.8,Medsize
2827.43885,No,Basic,Bachelor,Medical Leave,M,13610,Suburban,Married,74,7,64,0,1,355.2,Large
22041.85643,No,Basic,Doctor,Unemployed,M,0,Suburban,Married,65,11,15,0,2,312,Small
2796.802191,No,Basic,Bachelor,Employed,M,77362,Suburban,Married,70,14,25,0,1,386.599797,Medsize
4072.849436,No,Basic,High School or Below,Employed,M,96443,Suburban,Single,102,1,17,0,1,489.6,Medsize
5182.462266,No,Extended,Master,Unemployed,M,0,Suburban,Married,135,2,41,1,1,939.528475,Large
6131.663176,No,Extended,Doctor,Employed,M,90778,Rural,Married,76,31,29,0,7,62.291009,Medsize
2392.13114,No,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,65,11,62,0,1,361.181122,Large
3209.663044,No,Extended,Master,Employed,F,78494,Rural,Divorced,79,6,40,0,1,122.305677,Medsize
2808.606027,No,Basic,Doctor,Employed,F,83497,Urban,Married,69,28,15,0,1,196.523187,Medsize
4362.931238,Yes,Premium,College,Employed,M,58842,Suburban,Married,110,6,74,0,1,528,Medsize
6880.468875,No,Extended,College,Employed,M,63935,Urban,Married,87,20,63,0,6,221.61885,Medsize
3591.066675,No,Extended,Bachelor,Unemployed,M,0,Suburban,Married,96,5,35,0,1,460.8,Medsize
5201.252168,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,69,1,79,0,4,331.2,Medsize
5521.542577,No,Extended,College,Unemployed,F,0,Suburban,Single,77,20,89,0,9,369.6,Medsize
5071.651522,No,Basic,Bachelor,Employed,F,62258,Rural,Single,65,14,17,0,5,117.450428,Large
2921.681366,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,80,10,81,0,1,739.310493,Medsize
15806.53397,No,Extended,Master,Employed,F,58516,Suburban,Married,98,14,75,0,2,470.4,Large
4942.630606,No,Basic,College,Medical Leave,F,23285,Rural,Married,65,30,22,0,7,118.446235,Medsize
4167.419574,No,Basic,Bachelor,Employed,F,56901,Suburban,Married,104,29,82,0,1,499.2,Small
6514.954043,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,61,12,75,1,2,292.8,Small
9189.518267,No,Basic,Doctor,Employed,M,99443,Rural,Married,117,6,6,4,5,228.049424,Medsize
8231.223361,No,Basic,College,Unemployed,F,0,Urban,Divorced,113,4,70,0,4,373.073162,Medsize
3095.175379,No,Extended,Master,Employed,M,88246,Suburban,Married,77,3,27,1,1,428.608683,Medsize
74228.51604,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,242,1,34,0,2,1742.4,Medsize
7582.113842,Yes,Basic,College,Employed,M,64801,Urban,Married,64,23,19,0,2,268.471802,Medsize
16344.60809,No,Basic,College,Employed,F,57029,Rural,Married,68,24,97,0,2,135.788525,Small
11763.15249,No,Extended,College,Employed,F,28045,Suburban,Married,99,7,99,0,2,475.2,Medsize
4053.373793,No,Premium,Master,Employed,M,44661,Urban,Married,101,2,1,0,1,436.836944,Medsize
3311.15793,No,Extended,High School or Below,Employed,F,21246,Suburban,Married,83,19,51,0,1,398.4,Medsize
3528.044252,Yes,Extended,Doctor,Employed,M,31278,Suburban,Married,92,24,95,4,1,441.6,Medsize
5595.389905,Yes,Basic,High School or Below,Employed,F,74454,Suburban,Single,71,25,29,0,3,340.8,Medsize
5089.694325,No,Basic,Master,Employed,M,62474,Rural,Married,63,20,63,0,5,112.120881,Medsize
22337.1631,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,130,9,43,0,2,1376.910777,Large
4792.830533,No,Basic,College,Medical Leave,M,20647,Urban,Divorced,63,17,10,0,7,185.061408,Medsize
27789.69235,Yes,Extended,Bachelor,Employed,F,33806,Urban,Divorced,89,32,59,0,2,395.729716,Medsize
7511.660568,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,70,9,96,0,2,340.201412,Medsize
18767.55161,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,111,13,55,0,2,900.14526,Medsize
4987.643113,No,Extended,College,Disabled,F,19589,Suburban,Married,127,26,44,0,1,1027.010512,Large
5123.196814,No,Basic,College,Medical Leave,F,22338,Urban,Married,67,9,37,1,9,307.801098,Medsize
5989.773931,Yes,Premium,College,Employed,M,66839,Suburban,Single,154,33,24,0,1,739.2,Medsize
5185.797582,No,Basic,Master,Employed,F,99428,Rural,Married,64,16,25,1,5,48.046869,Medsize
5828.1822,No,Basic,College,Employed,F,31364,Suburban,Married,74,28,47,0,3,461.269135,Small
13755.54279,No,Extended,Bachelor,Medical Leave,M,15340,Suburban,Divorced,121,12,47,0,2,686.501976,Medsize
9767.936882,No,Extended,College,Employed,M,36225,Rural,Married,123,7,84,0,8,221.048602,Large
12097.91224,No,Basic,Doctor,Unemployed,F,0,Urban,Married,107,18,79,0,2,271.014511,Large
2265.318569,No,Basic,High School or Below,Unemployed,M,0,Suburban,Divorced,61,5,21,0,1,292.8,Medsize
5719.088678,No,Basic,Bachelor,Employed,F,77601,Urban,Married,71,27,48,0,6,276.640352,Small
10171.47779,No,Extended,Master,Employed,M,74243,Rural,Married,84,34,2,0,2,71.311211,Medsize
10517.15638,No,Extended,College,Employed,F,46707,Rural,Married,133,7,9,0,8,80.70505,Medsize
4303.471379,No,Basic,Bachelor,Unemployed,F,0,Suburban,Married,116,6,63,0,1,765.566699,Medsize
11926.75329,No,Premium,College,Employed,M,50234,Suburban,Divorced,101,12,1,0,2,484.8,Small
16531.70376,No,Premium,Master,Employed,M,75526,Suburban,Married,103,26,68,1,2,494.4,Small
13579.29911,No,Basic,College,Unemployed,F,0,Suburban,Single,193,30,38,0,7,1610.261914,Medsize
5437.443727,No,Basic,High School or Below,Employed,M,28343,Suburban,Married,69,19,88,0,8,331.2,Medsize
5103.296644,No,Basic,Bachelor,Employed,M,74948,Urban,Married,64,23,43,0,8,216.744457,Medsize
4583.100889,No,Premium,High School or Below,Employed,M,22728,Suburban,Married,116,28,81,0,1,556.8,Large
6409.627461,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,99,14,48,2,9,712.8,Medsize
8991.98452,No,Basic,High School or Below,Medical Leave,F,17331,Suburban,Divorced,117,13,39,0,6,1138.255325,Medsize
12232.77625,No,Basic,College,Employed,F,35133,Suburban,Married,102,2,31,0,2,692.962785,Medsize
5126.038871,No,Basic,College,Employed,F,63147,Rural,Married,64,1,91,0,4,87.565229,Medsize
11014.1636,No,Extended,College,Employed,F,67575,Urban,Married,91,27,85,0,2,401.60781,Medsize
3819.619502,No,Premium,High School or Below,Unemployed,M,0,Suburban,Single,111,29,76,0,1,799.2,Small
8404.395122,No,Basic,High School or Below,Employed,F,48315,Suburban,Divorced,71,34,56,0,2,340.8,Medsize
9035.671134,Yes,Premium,High School or Below,Employed,F,34337,Suburban,Married,113,20,44,0,9,542.4,Large
5453.707634,No,Basic,High School or Below,Employed,M,33818,Urban,Single,72,6,34,4,3,341.878002,Large
3766.366587,No,Extended,High School or Below,Medical Leave,F,22439,Suburban,Married,98,30,63,0,1,470.4,Medsize
7283.934392,No,Basic,College,Employed,F,79055,Rural,Divorced,186,32,24,1,1,177.635183,Medsize
2745.249838,No,Basic,College,Employed,F,45191,Urban,Married,69,18,34,0,1,330.782934,Large
2626.279436,No,Basic,Bachelor,Employed,M,41990,Suburban,Married,66,23,19,0,1,316.8,Medsize
2456.816647,No,Basic,Master,Employed,F,50979,Urban,Married,61,25,45,1,1,262.842655,Medsize
8453.677668,No,Premium,College,Employed,F,59888,Suburban,Married,106,6,14,0,3,712.682559,Medsize
3508.569533,Yes,Extended,College,Medical Leave,M,20978,Suburban,Married,98,19,96,1,1,1176.2788,Small
2877.354255,No,Basic,High School or Below,Employed,M,32807,Suburban,Married,73,10,10,0,1,350.4,Small
7840.165778,Yes,Extended,College,Employed,M,58414,Suburban,Single,210,7,24,2,1,1008,Small
2771.045031,Yes,Basic,College,Employed,F,50071,Rural,Single,71,3,32,0,1,18.918935,Medsize
5339.488286,No,Basic,High School or Below,Employed,F,67796,Suburban,Married,69,7,24,4,8,331.2,Medsize
6837.536476,No,Premium,Bachelor,Employed,F,90750,Urban,Married,170,30,47,0,1,746.0459,Medsize
13024.13012,Yes,Extended,Master,Unemployed,M,0,Suburban,Single,125,6,61,0,2,900,Small
5659.238384,No,Basic,Bachelor,Employed,M,69387,Rural,Married,71,16,37,0,3,71.517444,Small
5532.462342,No,Basic,Doctor,Employed,M,29084,Suburban,Divorced,71,14,59,1,3,492.088331,Small
7943.513275,No,Basic,Bachelor,Employed,M,60214,Urban,Married,100,8,16,1,4,291.287905,Small
9774.605777,No,Extended,High School or Below,Employed,M,96018,Urban,Married,122,8,60,0,3,390.88142,Medsize
13596.19972,No,Basic,High School or Below,Employed,M,20128,Suburban,Married,70,28,10,2,2,336,Medsize
23208.39416,No,Premium,High School or Below,Employed,F,60233,Urban,Married,116,29,63,0,2,481.265179,Medsize
7325.892726,No,Extended,Bachelor,Employed,M,52920,Suburban,Divorced,93,18,95,0,3,1101.05432,Small
4170.340729,No,Basic,Bachelor,Employed,M,90310,Rural,Married,104,9,39,0,1,166.355491,Small
7840.165778,Yes,Extended,College,Employed,M,58414,Suburban,Single,210,7,24,2,1,1008,Small
17786.2778,No,Basic,College,Employed,F,99790,Urban,Single,64,24,8,0,2,178.986788,Medsize
19378.9078,No,Basic,High School or Below,Disabled,M,21159,Suburban,Married,73,35,14,0,2,350.4,Medsize
2638.140052,No,Basic,Bachelor,Employed,F,79699,Suburban,Married,65,24,12,0,1,348.82656,Small
9148.877887,No,Basic,Bachelor,Employed,F,68236,Rural,Married,114,2,75,0,6,20.725611,Medsize
13770.97618,Yes,Premium,High School or Below,Employed,F,59207,Suburban,Single,116,23,21,0,2,556.8,Medsize
10515.96779,No,Extended,High School or Below,Employed,M,21499,Suburban,Married,135,34,28,1,3,648,Medsize
5821.684337,No,Premium,High School or Below,Employed,M,77563,Urban,Married,143,35,58,0,1,545.999699,Medsize
3095.803437,No,Extended,College,Employed,F,33415,Suburban,Divorced,78,15,44,0,1,374.4,Medsize
10598.54249,No,Extended,Bachelor,Employed,F,20179,Suburban,Married,133,29,0,1,5,638.4,Medsize
7695.122957,No,Basic,Bachelor,Employed,M,50147,Suburban,Single,101,4,37,0,3,484.8,Medsize
6819.23119,No,Extended,Doctor,Employed,F,22492,Rural,Divorced,85,34,88,0,7,61.654262,Medsize
8689.822524,No,Extended,Master,Unemployed,M,0,Suburban,Divorced,99,25,57,5,2,475.2,Medsize
8131.779152,No,Basic,High School or Below,Employed,F,93715,Rural,Married,102,9,43,2,4,254.83769,Medsize
3815.321577,No,Premium,High School or Below,Disabled,M,23540,Suburban,Married,103,30,23,2,1,494.4,Medsize
11638.89947,Yes,Basic,College,Medical Leave,F,25370,Suburban,Married,102,10,77,0,2,489.6,Large
22800.53543,No,Extended,Bachelor,Employed,F,68771,Urban,Divorced,96,10,70,0,2,276.268778,Medsize
4462.997006,Yes,Basic,Bachelor,Unemployed,F,0,Suburban,Single,73,35,52,3,5,350.4,Medsize
13151.83203,No,Basic,College,Employed,F,68562,Rural,Married,108,29,52,0,2,228.498823,Medsize
14019.97546,No,Basic,High School or Below,Employed,M,36733,Urban,Married,71,21,28,0,2,327.078047,Medsize
2931.155192,No,Basic,College,Employed,F,45768,Urban,Married,73,33,27,0,1,191.934494,Medsize
4774.751709,No,Basic,Bachelor,Unemployed,F,0,Suburban,Married,64,34,47,0,7,307.2,Small
8471.417471,No,Basic,Master,Employed,M,63513,Urban,Married,70,13,76,0,2,185.667213,Small
5431.219117,No,Basic,College,Employed,F,58161,Rural,Married,68,19,19,0,5,140.747286,Large
5689.644114,No,Basic,College,Employed,F,83640,Suburban,Married,70,20,13,0,4,471.050488,Medsize
3686.723847,No,Extended,Master,Unemployed,F,0,Rural,Married,96,2,88,0,1,28.460568,Medsize
3992.583886,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,111,35,68,0,1,700.349052,Large
3479.137523,No,Premium,High School or Below,Unemployed,M,0,Suburban,Single,104,13,29,0,1,499.2,Medsize
2502.637401,No,Basic,Master,Unemployed,M,0,Rural,Married,66,8,11,0,1,3.468912,Medsize
3265.156348,Yes,Extended,Bachelor,Employed,F,25820,Suburban,Divorced,82,10,69,0,1,393.6,Medsize
4455.843406,No,Extended,High School or Below,Unemployed,F,0,Suburban,Married,121,16,64,0,1,699.615192,Medsize
7704.95848,No,Basic,High School or Below,Employed,M,30366,Suburban,Single,101,25,13,2,3,484.8,Medsize
2750.705045,No,Basic,College,Employed,M,51789,Suburban,Divorced,70,8,34,0,1,336,Large
13024.13012,Yes,Extended,Master,Unemployed,M,0,Suburban,Single,125,6,61,0,2,900,Small
2538.62632,Yes,Basic,Bachelor,Retired,M,18608,Suburban,Divorced,71,13,24,0,1,340.8,Medsize
2585.955652,No,Basic,College,Employed,F,83758,Rural,Married,64,27,34,0,1,106.591949,Medsize
5096.673223,Yes,Basic,Master,Disabled,F,22886,Suburban,Divorced,65,9,81,0,3,312,Small
10083.48688,Yes,Extended,High School or Below,Retired,F,11828,Suburban,Divorced,90,18,84,0,2,571.479602,Large
4943.386117,No,Basic,College,Employed,F,44762,Rural,Married,62,14,11,0,6,114.51444,Medsize
6516.214888,No,Premium,Bachelor,Unemployed,F,0,Suburban,Married,175,12,60,0,1,1221.143438,Small
8838.085637,Yes,Basic,Bachelor,Employed,M,82664,Rural,Married,114,24,10,3,9,133.425609,Medsize
3810.238281,No,Premium,High School or Below,Unemployed,M,0,Suburban,Single,108,7,57,0,1,777.6,Medsize
6334.466403,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,63,1,21,0,2,302.4,Medsize
11665.09779,No,Basic,College,Employed,F,84978,Rural,Married,72,12,51,1,2,166.77296,Large
10972.06778,Yes,Extended,Doctor,Employed,M,24164,Suburban,Divorced,137,2,40,0,5,657.6,Medsize
6006.963446,No,Extended,College,Unemployed,F,0,Suburban,Married,80,5,10,0,8,488.910614,Medsize
2656.713092,No,Basic,High School or Below,Employed,M,62777,Rural,Single,67,34,32,0,1,101.288069,Medsize
2359.423599,Yes,Basic,Bachelor,Disabled,F,19864,Suburban,Divorced,63,22,96,0,1,352.394515,Medsize
12036.62051,Yes,Basic,Bachelor,Employed,M,44428,Suburban,Single,104,17,61,0,2,499.2,Medsize
8467.387317,No,Basic,Bachelor,Disabled,F,21139,Suburban,Divorced,113,15,93,0,5,656.798232,Medsize
9392.557553,No,Extended,College,Unemployed,M,0,Suburban,Single,88,4,52,0,2,851.146266,Medsize
5227.230377,No,Basic,Bachelor,Medical Leave,F,11896,Suburban,Married,69,29,57,0,5,476.254583,Small
2693.75925,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,73,35,87,1,1,350.4,Small
2227.072755,Yes,Basic,High School or Below,Retired,M,27972,Suburban,Married,61,7,38,0,1,292.8,Medsize
2326.864833,No,Basic,Doctor,Unemployed,M,0,Suburban,Married,62,26,98,0,1,624.711448,Small
16794.31422,No,Basic,High School or Below,Employed,F,38399,Urban,Married,106,12,6,0,2,368.890904,Medsize
5016.827946,No,Basic,High School or Below,Employed,F,20868,Rural,Married,63,19,13,0,8,134.629643,Medsize
7757.924239,No,Basic,Bachelor,Employed,M,49682,Rural,Single,101,30,49,0,3,198.84453,Medsize
8609.158215,Yes,Basic,Bachelor,Employed,F,79090,Urban,Married,107,2,74,0,3,289.040734,Medsize
5275.056933,No,Extended,High School or Below,Employed,F,81850,Urban,Single,132,1,75,0,1,429.860895,Medsize
5746.32619,No,Extended,High School or Below,Medical Leave,M,22906,Suburban,Married,76,17,27,0,8,519.883102,Large
2705.987629,No,Extended,College,Unemployed,M,0,Suburban,Single,83,15,85,1,1,398.4,Large
6186.265217,No,Extended,Bachelor,Employed,M,37138,Suburban,Single,83,12,1,2,9,417.28389,Medsize
22445.28088,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,71,32,35,0,2,511.2,Medsize
6277.844624,No,Extended,College,Employed,F,21024,Suburban,Single,82,32,8,1,9,450.129276,Large
7215.821106,No,Premium,High School or Below,Unemployed,M,0,Suburban,Single,103,25,80,0,9,741.6,Small
6514.430592,No,Extended,High School or Below,Employed,F,77135,Rural,Divorced,84,3,37,3,8,98.372265,Medsize
34708.87261,No,Basic,College,Unemployed,M,0,Suburban,Divorced,109,3,19,0,2,718.700718,Medsize
4216.19522,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,114,3,70,0,1,820.8,Medsize
13158.37206,No,Basic,Bachelor,Employed,F,72845,Urban,Married,108,13,28,0,2,463.000336,Small
2917.539465,No,Basic,High School or Below,Employed,F,51622,Suburban,Divorced,74,29,32,0,1,355.2,Small
6355.678846,No,Basic,Bachelor,Unemployed,M,0,Suburban,Divorced,61,25,79,0,2,292.8,Medsize
13269.59942,No,Basic,Bachelor,Medical Leave,F,15616,Suburban,Married,114,20,96,1,2,547.2,Medsize
5880.256499,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,82,31,25,0,8,590.4,Large
5926.729379,Yes,Extended,College,Retired,M,23091,Suburban,Married,96,28,90,5,5,460.8,Medsize
4121.252137,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,67,7,8,3,3,482.4,Medsize
7956.152761,No,Basic,Bachelor,Medical Leave,F,22699,Suburban,Married,74,11,76,4,2,355.2,Medsize
24127.50402,Yes,Basic,Bachelor,Medical Leave,M,14072,Suburban,Divorced,71,13,3,0,2,511.2,Medsize
26864.20332,No,Basic,High School or Below,Employed,F,81713,Urban,Divorced,74,0,41,0,2,332.224293,Medsize
31934.62164,No,Basic,Bachelor,Employed,F,56516,Suburban,Married,199,26,46,0,2,955.2,Medsize
5132.684537,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,73,21,31,0,3,525.6,Medsize
4759.624343,No,Basic,High School or Below,Employed,M,26747,Suburban,Married,61,11,44,0,3,404.074203,Medsize
2637.942355,No,Basic,College,Employed,F,63422,Suburban,Married,66,8,68,0,1,355.922452,Small
6503.397049,Yes,Extended,High School or Below,Disabled,F,22081,Suburban,Married,84,1,9,0,6,451.670309,Small
12786.66898,No,Basic,College,Unemployed,F,0,Suburban,Single,180,14,70,0,4,1296,Medsize
3147.973444,No,Extended,Bachelor,Employed,F,29698,Urban,Divorced,83,17,89,2,1,215.884804,Large
5618.485357,No,Basic,College,Medical Leave,F,24518,Urban,Married,74,23,62,0,3,241.656325,Large
3230.576665,Yes,Extended,College,Employed,M,62873,Urban,Divorced,81,0,41,0,1,207.75186,Medsize
7434.675149,No,Extended,Master,Employed,M,28377,Suburban,Married,94,26,99,0,3,451.2,Medsize
11714.78278,No,Basic,College,Disabled,M,21102,Suburban,Married,100,0,81,0,2,480,Medsize
2009.772923,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,65,12,57,2,1,312,Medsize
6625.472768,No,Extended,High School or Below,Unemployed,F,0,Suburban,Married,88,2,43,0,3,539.280951,Medsize
9567.711298,No,Basic,Bachelor,Employed,M,81410,Rural,Divorced,119,8,86,0,7,221.188327,Medsize
18474.71111,No,Basic,High School or Below,Medical Leave,F,27869,Suburban,Married,67,18,59,0,2,482.4,Small
12157.32992,Yes,Premium,High School or Below,Employed,M,57449,Suburban,Single,103,6,28,0,2,494.4,Medsize
2956.358303,No,Basic,High School or Below,Employed,M,40901,Rural,Married,74,2,36,0,1,13.628274,Medsize
3963.394851,No,Extended,High School or Below,Employed,M,88701,Rural,Married,99,7,4,0,1,171.830049,Medsize
10896.04838,No,Extended,Master,Employed,F,29365,Suburban,Married,137,14,78,0,7,657.6,Large
6081.048248,No,Extended,College,Unemployed,F,0,Suburban,Single,82,26,33,0,3,393.6,Medsize
30141.61738,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,103,9,72,0,2,1060.310769,Medsize
5737.233278,No,Basic,Bachelor,Employed,F,56455,Suburban,Married,73,17,5,2,8,350.4,Small
16979.79757,Yes,Basic,Bachelor,Employed,M,35095,Suburban,Divorced,73,25,56,0,2,525.6,Small
10915.35877,No,Premium,High School or Below,Unemployed,F,0,Suburban,Single,155,9,62,1,8,1116,Medsize
3808.122147,Yes,Extended,College,Employed,F,94903,Suburban,Married,94,3,38,0,1,451.2,Small
5408.911507,No,Basic,Doctor,Employed,M,80192,Rural,Married,67,22,24,0,7,95.193157,Medsize
